Batch_Id,Order_Date,Bean_Type,Freight_Mode,Region,Weight_Kg,Base_Price,Packaging_Type,Discount_Percent,Transport_Days,Handling_Cost,Packaging_Cost,Customs_Fee,Freight_Charge,Warehouse_Location,Export_Country,Import_Country,Total_Revenue,Inventory_Space_Used
BATCH00150,29-05-2020,Excelsa,Sea,Central America,488.2803585,3386.83,Small Crate,14.19280341,20,144.94,142.94,446.66,143.5,Nairobi,Tanzania,UK,401815.92,7.64
BATCH00151,30-05-2020,Arabica,Sea,Asia,379.9775698,648.03,Small Bag,8.696571626,12,100.06,110.56,438.31,122.4,Mombasa,Vietnam,Germany,104365.13,33.22
BATCH00152,31-05-2020,Arabica,Road,Africa,379.2677519,415.47,Small Bag,8.103259002,5,226.81,183.12,164.47,76.6,Mumbai,Peru,Belgium,57232.07,16.17
BATCH00153,01-06-2020,Excelsa,Sea,Africa,50,3380.86,Small Crate,0.754843994,14,157.84,102.02,194.52,146.2,Nairobi,Papua New Guinea,UK,763676.91,16.02
BATCH00154,02-06-2020,Robusta,Air,Central America,134.132303,1576.52,Small Crate,0.94361214,3,277.83,78.53,496.16,108.9,Tema,Brazil,Pakistan,378994.54,37.92
BATCH00155,03-06-2020,Robusta,Sea,Asia,174.7965662,1151.14,Large Crate,2.81020187,7,249.6,115.94,421.3,83,Tema,Tanzania,Egypt,144633.79,19.67
BATCH00156,04-06-2020,Liberica,Road,Central America,162.29741,1210.95,Small Bag,0.487061575,6,179.67,190.27,354.05,80.4,Tema,Ghana,Germany,147706.82,19.48
BATCH00157,05-06-2020,Arabica,Sea,Central America,453.7932612,400,Big Bag,11.15029343,8,240.75,98.59,175.75,102.4,Hambantota,Kenya,Saudi Arabia,67606.51,20.67
BATCH00158,06-06-2020,Robusta,Air,Asia,449.7162219,668.98,Big Bag,10.84995456,4,122.78,181.8,245.36,86.3,Tema,Ghana,Argentina,110247.18,18.25
BATCH00159,07-06-2020,Robusta,Sea,South America,137.1297572,838.82,Small Bag,2.040843516,9,166.09,177.05,327.16,77.4,Hambantota,Kenya,Russia,76255.58,14.49
BATCH00160,08-06-2020,Robusta,Air,Africa,476.3180912,1023.03,Small Bag,12.54118351,1,255.37,133.04,450.1,35,Tema,Colombia,New Zealand,95290.91,18.37
BATCH00161,09-06-2020,Arabica,Road,Africa,216.8379642,1099.57,Small Crate,2.321790523,5,252.6,199.12,462.01,119.5,Mumbai,Malaysia,Poland,251813.85,31.64
BATCH00162,10-06-2020,Arabica,Road,Central America,232.2850275,679.11,Big Bag,4.517633805,12,183.77,99.76,233.81,113.7,Hambantota,India,South Korea,109988.79,14.53
BATCH00163,11-06-2020,Excelsa,Air,Asia,220.7730824,3192.13,Big Bag,3.734653487,3,126.66,89.54,356.52,99,Nairobi,Mexico,USA,750118.23,25.44
BATCH00164,12-06-2020,Excelsa,Road,Asia,190.7403294,2968.35,Big Bag,5.584606479,3,299.37,109.93,266.31,57,Nairobi,Ghana,Chile,294321.27,25.29
BATCH00165,13-06-2020,Arabica,Air,Central America,211.1716928,1589.82,Small Crate,3.819956488,2,132.68,182.67,220.92,65.5,Hambantota,Indonesia,Italy,231750.43,16.67
BATCH00166,14-06-2020,Arabica,Sea,Asia,219.4279185,1034.51,Large Crate,7.334263897,10,285.43,56.82,153.45,113.3,Ho Chi Minh,Liberia,UK,163102.94,20.33
BATCH00167,15-06-2020,Excelsa,Air,Central America,257.5263031,3334.73,Small Bag,6.11111822,3,252.21,62.32,274.48,104.4,Tema,Honduras,Belgium,764493.69,38.06
BATCH00168,16-06-2020,Robusta,Sea,South America,547.1320487,1237.84,Big Bag,14.79854236,8,239.21,162.24,469.02,95.8,Hambantota,Tanzania,France,203944.98,9.52
BATCH00169,17-06-2020,Arabica,Road,Africa,163.5183973,400,Small Bag,0.838895252,9,240.11,67.7,277.45,76.5,Nairobi,Liberia,Turkey,35038.24,5.69
BATCH00170,18-06-2020,Liberica,Road,Asia,114.0236222,1214.28,Small Bag,2.132720646,12,284.54,133.11,454.94,96.6,Ho Chi Minh,Ethiopia,Russia,123470.26,12.17
BATCH00171,19-06-2020,Liberica,Air,South America,142.4558594,1320.04,Large Crate,0.792388409,2,139.79,73.48,213.39,96.7,Ho Chi Minh,Peru,Canada,358077.36,15.14
BATCH00172,20-06-2020,Arabica,Air,Central America,455.053208,946.39,Big Bag,9.387617925,3,239.81,197.07,344.49,94.5,Mombasa,Ethiopia,Egypt,197251.92,50.42
BATCH00173,21-06-2020,Robusta,Air,Asia,92.49198155,400,Small Bag,0.817639161,1,100.59,135.49,296.01,56.3,Ho Chi Minh,Cameroon,Norway,58235.61,18.41
BATCH00174,22-06-2020,Excelsa,Road,Central America,399.0452357,3260.34,Small Bag,12.54659606,3,152.71,90.15,283.16,55.8,Hambantota,Cameroon,USA,398484.24,15.93
BATCH00175,23-06-2020,Robusta,Sea,Asia,344.8643817,953.89,Big Bag,7.67907946,22,101.04,59.71,133.96,161.6,Mombasa,Vietnam,France,153769.41,32.68
BATCH00176,24-06-2020,Liberica,Air,South America,277.5535807,1106.64,Small Crate,7.905114369,2,101.8,86.28,237.72,55.6,Mombasa,Guatemala,China,118946.78,8.62
BATCH00177,25-06-2020,Robusta,Air,Central America,311.7675998,1025.61,Large Crate,8.423917616,2,237.08,115.18,213.87,73,Tema,Ethiopia,Argentina,156586.9,37.82
BATCH00178,26-06-2020,Robusta,Road,Africa,223.0330149,1284.07,Small Crate,2.562205595,4,223.68,192.44,305.14,56.9,Tema,Colombia,Japan,123994.75,22.37
BATCH00179,27-06-2020,Liberica,Sea,South America,282.8056002,1001.95,Small Crate,2.965354547,23,208.65,110.13,166.46,161.8,Ho Chi Minh,Liberia,Argentina,129084.81,28.08
BATCH00180,28-06-2020,Arabica,Sea,Africa,193.4332895,519.29,Big Bag,4.782259843,10,208.24,116.02,484.05,85.1,Mombasa,Cameroon,Turkey,42243.93,23.04
BATCH00181,29-06-2020,Excelsa,Air,Africa,330.2024001,3586.17,Small Crate,8.902446237,4,121.77,187.13,319.69,67.7,Mombasa,Philippines,Russia,495378.63,25.72
BATCH00182,30-06-2020,Liberica,Sea,Africa,172.5595511,1175.52,Small Bag,3.151766639,12,197.56,57.12,230.08,114.9,Ho Chi Minh,Liberia,Turkey,190858.05,33.84
BATCH00183,01-07-2020,Arabica,Road,Africa,124.9588745,1182.27,Small Bag,1.744975907,3,173.44,110.28,324.71,76.2,Ho Chi Minh,Indonesia,Poland,201909.63,15.13
BATCH00184,02-07-2020,Excelsa,Air,Africa,633.2172246,2924.38,Small Bag,14.5517533,1,287.83,160.44,417.14,43.4,Mombasa,Philippines,USA,343465.84,23.95
BATCH00185,03-07-2020,Excelsa,Road,Central America,83.36342518,3110.32,Small Bag,0.329727222,10,247.4,198.72,357.25,111.2,Mombasa,Guatemala,Sweden,570140.49,12.11
BATCH00186,04-07-2020,Robusta,Air,South America,441.8262367,1161.27,Big Bag,12.04046108,3,204.69,154.47,464.5,90,Mombasa,Colombia,Argentina,216825.31,16.62
BATCH00187,05-07-2020,Excelsa,Road,Asia,535.424691,3293.15,Small Crate,11.82052724,12,241.39,160.49,125.03,90.6,Hambantota,Liberia,Sweden,268103.86,17.37
BATCH00188,06-07-2020,Liberica,Sea,Africa,262.5801668,1214.92,Small Crate,4.458211708,11,214.4,114.01,447.65,117.7,Ho Chi Minh,Liberia,Italy,202240.43,33.4
BATCH00189,07-07-2020,Excelsa,Air,Africa,210.3269389,3517.61,Big Bag,2.03439924,1,180.1,152.33,481.26,59.9,Hambantota,Ethiopia,Japan,591351.83,14.57
BATCH00190,08-07-2020,Liberica,Air,Central America,120.2272474,786.44,Large Crate,2.184429701,4,161.72,76.55,157.97,75.2,Mumbai,Malaysia,Qatar,123974.21,13.96
BATCH00191,09-07-2020,Excelsa,Sea,Central America,387.3352436,3105.49,Small Bag,10.46147426,21,256.12,178.56,455.79,189.6,Mombasa,India,Russia,664489.38,44.22
BATCH00192,10-07-2020,Liberica,Road,Central America,337.2770481,1436.15,Small Crate,9.642098866,12,200.78,122.36,469.81,108.9,Tema,Ethiopia,France,216804.71,10.83
BATCH00193,11-07-2020,Arabica,Air,Central America,492.2986307,400,Small Bag,11.74118511,4,123.45,92.4,420.79,45.8,Tema,Ethiopia,Italy,29589.56,6.77
BATCH00194,12-07-2020,Robusta,Road,South America,583.128688,530.07,Small Bag,14.06221759,4,114.99,97.53,169.39,71.6,Ho Chi Minh,Peru,Egypt,81601.57,31.57
BATCH00195,13-07-2020,Robusta,Road,Asia,381.378595,763.48,Small Bag,10.37891045,8,164.6,174.29,206.13,62.8,Mumbai,Cameroon,Poland,49873.32,8.85
BATCH00196,14-07-2020,Excelsa,Sea,Asia,151.9211253,3173.07,Small Crate,2.337773048,8,171.98,100.54,418.15,133,Mumbai,Liberia,Germany,717242.31,22.82
BATCH00197,15-07-2020,Arabica,Road,Africa,193.5246743,1640.9,Big Bag,3.651639251,11,167.51,114.01,445.89,124.6,Hambantota,Ethiopia,Saudi Arabia,269436.42,40.49
BATCH00198,16-07-2020,Arabica,Sea,Asia,401.6259792,1610.82,Big Bag,12.63290596,25,159.86,68.75,142.09,160.4,Tema,Colombia,Turkey,180042.19,13.11
BATCH00199,17-07-2020,Liberica,Sea,Central America,160.4966302,905.4,Small Crate,3.139591138,16,104.68,127.2,211.72,138.5,Mumbai,Vietnam,South Africa,140661,36.52
BATCH00200,18-07-2020,Excelsa,Air,South America,171.2983534,3500.53,Small Crate,1.087834754,4,168.71,51.46,145.52,93.2,Nairobi,Tanzania,Sweden,776798.92,39.24
BATCH00201,19-07-2020,Excelsa,Sea,Central America,372.7050991,3249.6,Small Bag,10.54920081,13,277.4,60.71,380.41,131.3,Nairobi,Kenya,Poland,674221.25,41.19
BATCH00202,20-07-2020,Robusta,Air,Asia,285.7859531,500.01,Small Crate,6.037895332,2,128.54,83.37,172.51,72.7,Nairobi,Ethiopia,Egypt,97774.92,38.97
BATCH00203,21-07-2020,Excelsa,Air,South America,448.6170749,3466.13,Small Bag,13.80060079,2,203.17,137.6,364.67,75.4,Ho Chi Minh,Philippines,Japan,558374.63,26.61
BATCH00204,22-07-2020,Robusta,Road,South America,385.4147364,889.51,Large Crate,9.753826066,6,135.48,138.07,415.67,75.3,Mombasa,Indonesia,Poland,102658.88,9.47
BATCH00205,23-07-2020,Excelsa,Air,Central America,112.5224823,3135.1,Big Bag,1.356284667,1,271.37,153.93,456.58,59.3,Nairobi,Indonesia,Saudi Arabia,464370.74,10.52
BATCH00206,24-07-2020,Excelsa,Sea,South America,465.4518811,2988,Big Bag,14.21784851,13,228.36,83.81,483.81,135.2,Hambantota,Ivory Coast,Belgium,607365.93,34.9
BATCH00207,25-07-2020,Robusta,Sea,Asia,255.8700734,1092.24,Big Bag,3.878358955,13,274.92,99.69,426.1,128.3,Nairobi,Mexico,Turkey,174222.55,23.9
BATCH00208,26-07-2020,Liberica,Road,Asia,294.0769887,1065.18,Large Crate,5.058187356,8,202.86,52.66,473.32,82.3,Tema,Malaysia,China,122345.15,11.11
BATCH00209,27-07-2020,Excelsa,Air,Africa,232.5402505,3317.74,Small Bag,6.033906205,4,280.49,53.89,351.82,103.1,Mumbai,Malaysia,Qatar,752801.51,28.44
BATCH00210,28-07-2020,Liberica,Sea,South America,112.2417602,1490.18,Small Crate,0.768364446,10,126.34,69.88,102.9,118.1,Ho Chi Minh,Cameroon,Qatar,276964.47,12.16
BATCH00211,29-07-2020,Arabica,Road,Asia,325.6478742,1101.23,Big Bag,7.447731333,12,130.96,106.63,178.2,119.4,Ho Chi Minh,Peru,Australia,193524.15,26.47
BATCH00212,30-07-2020,Robusta,Air,Africa,64.75523163,400,Big Bag,1.849777366,2,193.3,173.06,180.09,53.5,Tema,Colombia,Argentina,45220.05,17.72
BATCH00213,31-07-2020,Arabica,Air,Central America,210.5820107,1684.39,Small Crate,6.0145549,1,245.75,133.79,182.01,44,Hambantota,Colombia,Germany,200847.94,19.42
BATCH00214,01-08-2020,Excelsa,Air,Africa,322.1336264,3288.35,Small Crate,5.26064682,3,135.1,194.47,357,105,Mumbai,India,South Korea,729221.86,40.65
BATCH00215,02-08-2020,Liberica,Air,Asia,394.5216927,1591.82,Small Crate,11.59260125,2,291.33,127.14,188.67,46.9,Hambantota,Brazil,France,157938.89,16.74
BATCH00216,03-08-2020,Excelsa,Road,Asia,524.3358856,2943.66,Big Bag,12.04755767,10,208.57,92.03,289.59,115.7,Mombasa,Ghana,Bangladesh,463450.58,36.71
BATCH00217,04-08-2020,Liberica,Air,Central America,101.7651134,1317.06,Small Crate,2.301193236,3,142.89,183.51,299.9,53.1,Mumbai,Peru,Thailand,119752.9,20.25
BATCH00218,05-08-2020,Excelsa,Air,Africa,297.8894232,3059.08,Small Bag,5.498267811,4,208.57,84.2,209.73,66.5,Nairobi,Tanzania,Spain,350307.83,17.76
BATCH00219,06-08-2020,Liberica,Air,Africa,252.4437671,1105.33,Big Bag,5.600297415,1,106.02,151.2,168.1,78.8,Ho Chi Minh,Liberia,UK,238777.5,34.9
BATCH00220,07-08-2020,Excelsa,Road,Africa,159.5963863,2996.51,Small Bag,2.271156659,9,112.65,126.48,395.97,97.8,Nairobi,Ivory Coast,Chile,495008.9,24.2
BATCH00221,08-08-2020,Liberica,Air,Asia,552.1008729,1316.32,Big Bag,11.97680258,4,165.19,52.27,391.22,77.6,Tema,Guatemala,South Africa,178754.18,18.1
BATCH00222,09-08-2020,Excelsa,Air,South America,355.543416,3146.74,Big Bag,10.60842493,2,162.32,117.45,424.22,71.2,Mumbai,Honduras,UAE,544869.53,33.44
BATCH00223,10-08-2020,Robusta,Road,South America,215.4117136,572.05,Large Crate,2.855726794,11,297.63,61.21,202.7,101.2,Ho Chi Minh,Uganda,Pakistan,68051.84,28.67
BATCH00224,11-08-2020,Excelsa,Air,South America,292.699342,2792.15,Small Bag,5.500828629,1,282.25,156.54,442.32,55.1,Ho Chi Minh,Ivory Coast,Egypt,428049.91,30.64
BATCH00225,12-08-2020,Robusta,Sea,Central America,315.3409306,400,Large Crate,1.587075373,22,217.25,171.02,232.04,177.5,Nairobi,Honduras,Netherlands,75702.19,22.85
BATCH00226,13-08-2020,Robusta,Sea,Africa,328.8364277,522.32,Large Crate,9.423098956,8,143.69,53.35,457.25,67.9,Tema,Papua New Guinea,Australia,38623.83,15.6
BATCH00227,14-08-2020,Excelsa,Road,Africa,123.3181264,3219.18,Big Bag,1.820578868,12,242.06,66.7,462.35,129.3,Mumbai,Papua New Guinea,UAE,653495.33,25.57
BATCH00228,15-08-2020,Liberica,Road,South America,584.4664902,1419.04,Small Crate,14.78901253,7,290.76,164.66,353.64,112.7,Nairobi,Uganda,Poland,307803.71,48.72
BATCH00229,16-08-2020,Excelsa,Sea,Central America,441.2937406,3194.99,Small Bag,11.71023112,19,167.87,67.39,389.97,135.8,Ho Chi Minh,Ghana,Egypt,385960.31,23.35
BATCH00230,17-08-2020,Arabica,Air,South America,252.4547995,1512.52,Small Crate,5.853578244,4,105.9,184.17,145.23,65.6,Nairobi,Cameroon,Saudi Arabia,197216.25,8.47
BATCH00231,18-08-2020,Excelsa,Road,Asia,408.2293439,3377.55,Small Crate,8.678458984,12,107.7,126.88,472.3,91.8,Hambantota,Uganda,Canada,332160.52,11.03
BATCH00232,19-08-2020,Arabica,Road,Asia,496.7753955,638.46,Large Crate,13.67012724,7,253.12,140.99,189.67,130.4,Nairobi,Kenya,Netherlands,145467.83,34.36
BATCH00233,20-08-2020,Liberica,Road,Asia,304.7517227,1274.3,Small Bag,8.311489206,6,155.73,177.05,462.42,84.3,Hambantota,Philippines,Australia,188252.84,12.95
BATCH00234,21-08-2020,Excelsa,Sea,South America,214.8348266,3459.21,Small Bag,2.617477296,18,200.37,169.59,483.69,120,Mumbai,India,Saudi Arabia,306896.33,6.87
BATCH00235,22-08-2020,Liberica,Road,Asia,289.1809104,1064.03,Large Crate,5.680550334,8,129.23,128.16,444.28,89.8,Mumbai,India,Singapore,124615.63,22.17
BATCH00236,23-08-2020,Excelsa,Sea,Africa,463.7728595,3531.24,Small Bag,12.64717298,10,271.87,137.36,104.23,106.1,Tema,India,Chile,547464.88,26.45
BATCH00237,24-08-2020,Robusta,Sea,South America,371.8807813,1294.65,Small Bag,9.66319524,8,281.91,192.31,266.31,138.1,Tema,Malaysia,New Zealand,299699.18,31.04
BATCH00238,25-08-2020,Robusta,Air,Central America,347.0806427,451.72,Small Bag,9.760865765,2,226.25,58.19,413.17,74.5,Nairobi,Cameroon,Argentina,91492.13,33.22
BATCH00239,26-08-2020,Liberica,Road,South America,526.3245113,1153.14,Large Crate,13.00232229,7,244.94,70.38,171.42,63.2,Ho Chi Minh,Vietnam,Belgium,91585.65,14.59
BATCH00240,27-08-2020,Robusta,Sea,Asia,484.282485,965.34,Small Bag,13.40959586,21,117.51,75.41,363.92,168,Mombasa,Tanzania,Saudi Arabia,187806.7,14.71
BATCH00241,28-08-2020,Robusta,Road,Africa,475.4143621,811.45,Large Crate,13.79688858,10,127.95,112.75,338.44,120.5,Mumbai,Mexico,UK,151852.94,42.15
BATCH00242,29-08-2020,Robusta,Road,Central America,78.4043786,1316,Big Bag,1.422737899,5,225.92,173.54,195.55,64,Hambantota,Ivory Coast,Sweden,124229.37,14.07
BATCH00243,30-08-2020,Liberica,Sea,South America,364.4644188,1378.18,Large Crate,8.161890029,24,219.44,147.4,163.43,181.8,Mumbai,Mexico,Singapore,266159.35,19.15
BATCH00244,31-08-2020,Arabica,Road,South America,407.8001356,1701.96,Small Crate,11.10764282,5,138.96,139.81,192.56,101.2,Tema,Brazil,Australia,397142.17,38.67
BATCH00245,01-09-2020,Excelsa,Sea,Africa,339.9833146,3272.24,Big Bag,11.35390268,14,186.96,72.56,274.05,141.4,Hambantota,Indonesia,Belgium,723602.77,36.11
BATCH00246,02-09-2020,Excelsa,Road,Central America,312.8588514,3085.87,Small Crate,9.10074303,6,113.85,137.17,387.48,129.6,Mumbai,Malaysia,Spain,911044.22,43.81
BATCH00247,03-09-2020,Liberica,Road,Africa,163.374454,1194.51,Large Crate,2.501810028,8,192.38,119.22,269.56,96.4,Mumbai,Papua New Guinea,Australia,178976.49,15.7
BATCH00248,04-09-2020,Liberica,Air,Central America,448.562366,956.07,Big Bag,11.96130831,2,295.21,143.67,153.51,48.4,Mumbai,Ethiopia,Germany,92365.29,17.74
BATCH00249,05-09-2020,Excelsa,Air,Asia,411.8729876,3361.2,Small Crate,10.80167,2,191.65,199.83,350.53,79.9,Ho Chi Minh,Kenya,Japan,719684.16,14.66
BATCH00250,06-09-2020,Liberica,Sea,Africa,119.6232916,1760.88,Small Crate,1.292036573,17,167.21,125.58,381.27,160.9,Tema,Ethiopia,South Korea,337747.22,35.77
BATCH00251,07-09-2020,Liberica,Sea,Africa,234.921735,1149.79,Small Bag,6.95714737,14,142.93,149.09,117.32,141.1,Mumbai,India,Qatar,228350.25,22.12
BATCH00252,08-09-2020,Excelsa,Sea,Asia,134.5624036,3372.33,Small Crate,2.609660993,16,289.8,128.75,402.66,161.9,Nairobi,Indonesia,New Zealand,744739.48,20
BATCH00253,09-09-2020,Excelsa,Road,Africa,311.0535199,2976.69,Small Bag,5.062155686,5,217.9,151.89,474.62,69.1,Mombasa,Cameroon,Egypt,392902.18,22.03
BATCH00254,10-09-2020,Arabica,Sea,Africa,159.9478978,785.21,Large Crate,0.271216383,15,117.66,153.71,432.87,146.1,Mombasa,Colombia,Spain,172217.43,47.25
BATCH00255,11-09-2020,Liberica,Sea,South America,309.0460299,1158.01,Small Bag,6.004948026,10,273.11,63.64,320.34,110.3,Ho Chi Minh,Honduras,Spain,204060.58,31.57
BATCH00256,12-09-2020,Robusta,Sea,Asia,371.9197447,900.27,Big Bag,8.248153817,8,160.83,88.85,410.48,89.8,Ho Chi Minh,Honduras,Egypt,106850,16.34
BATCH00257,13-09-2020,Arabica,Sea,Asia,424.0499622,1524.45,Big Bag,9.293738892,22,228.48,190.48,416.06,171.8,Mumbai,Papua New Guinea,Saudi Arabia,278485.46,28.25
BATCH00258,14-09-2020,Arabica,Sea,South America,342.5309184,1721.32,Small Bag,9.952355177,9,148.01,58.68,227.87,121.2,Mombasa,Uganda,South Korea,366705.12,36.52
BATCH00259,15-09-2020,Excelsa,Road,South America,477.9775092,3278.42,Big Bag,12.5443697,6,127.33,111.19,394.07,106.8,Hambantota,Peru,Singapore,611930.92,49.41
BATCH00260,16-09-2020,Robusta,Air,South America,140.9449507,839.44,Big Bag,3.231943609,3,286.84,121.1,247.88,103.2,Nairobi,Malaysia,USA,204081.27,23.6
BATCH00261,17-09-2020,Liberica,Road,South America,99.07109661,1120.77,Big Bag,1.807227337,7,166.94,105.04,302.16,91.7,Nairobi,Ethiopia,Norway,173030.91,26.36
BATCH00262,18-09-2020,Excelsa,Sea,Asia,501.5949742,2967.89,Large Crate,12.77305758,8,248.49,190.27,399.66,88.3,Mombasa,Ivory Coast,Sweden,438676.83,29.42
BATCH00263,19-09-2020,Robusta,Road,Asia,217.8132887,634.32,Large Crate,2.349192223,5,177.76,186.9,256.64,86.5,Tema,Cameroon,New Zealand,90317.71,21.78
BATCH00264,20-09-2020,Excelsa,Road,Central America,528.9495799,2910.81,Small Bag,14.62140122,6,203.02,189.03,278.28,56.1,Mumbai,Indonesia,France,237319.46,6.28
BATCH00265,21-09-2020,Liberica,Air,Asia,561.5922248,1143.15,Small Crate,12.63807344,1,238.35,182.72,426.08,56.3,Tema,India,USA,182846.57,18.4
BATCH00266,22-09-2020,Robusta,Air,South America,335.983689,1108.67,Small Crate,7.513149088,1,136.02,85.03,240.99,51.8,Ho Chi Minh,Colombia,South Africa,144766.61,24.86
BATCH00267,23-09-2020,Liberica,Air,Africa,502.8003646,1376.28,Small Bag,14.72132137,4,226.56,89.92,279.64,98,Tema,Ethiopia,Belgium,271259.48,31.07
BATCH00268,24-09-2020,Robusta,Air,South America,89.4831005,404.94,Small Crate,1.460650937,4,226.65,107.47,476.78,53.9,Hambantota,Indonesia,Saudi Arabia,33453.93,16.21
BATCH00269,25-09-2020,Excelsa,Road,Africa,287.2861667,3504.77,Large Crate,4.545986418,12,138.14,57.33,276.06,105,Mumbai,Kenya,Singapore,419995.92,17.47
BATCH00270,26-09-2020,Excelsa,Air,Central America,393.6239426,3065.56,Small Bag,9.573366226,1,221.7,186.84,235.85,54.2,Nairobi,India,Saudi Arabia,461833.02,13.48
BATCH00271,27-09-2020,Liberica,Sea,Asia,291.3054597,1176.1,Small Bag,5.250103027,23,123.71,151.55,180.82,198.4,Mombasa,Papua New Guinea,New Zealand,228213.85,38.48
BATCH00272,28-09-2020,Robusta,Road,Africa,384.8694854,404.51,Big Bag,13.92558828,5,107.81,168.87,359.52,67.3,Mumbai,Kenya,Norway,48346.87,21.34
BATCH00273,29-09-2020,Excelsa,Road,South America,141.7653414,3446.37,Small Crate,0.984391323,11,261.48,121.46,474.09,82.3,Mombasa,Ivory Coast,South Africa,296999.73,14.74
BATCH00274,30-09-2020,Arabica,Sea,Central America,321.646615,720.27,Big Bag,8.241177481,24,293.97,93.5,442.86,204.3,Mumbai,Uganda,Turkey,168978.19,19.82
BATCH00275,01-10-2020,Robusta,Sea,Asia,296.2018435,400,Small Crate,8.862994011,21,102.57,55.3,323.03,142.2,Hambantota,Mexico,Netherlands,40544.9,22.86
BATCH00276,02-10-2020,Robusta,Air,Asia,390.5935386,614.92,Small Bag,9.790921857,4,189.75,169.78,119.84,38,Mombasa,Guatemala,UK,30843.67,8.08
BATCH00277,03-10-2020,Arabica,Air,South America,269.6404772,2399.24,Small Bag,3.83499335,3,284.7,114.97,423.4,75.6,Hambantota,India,Qatar,430436.19,13.71
BATCH00278,04-10-2020,Liberica,Road,Africa,377.3663067,1713.44,Small Bag,5.468496413,11,276.44,59.53,304.47,110.5,Ho Chi Minh,Papua New Guinea,Chile,300386.97,28.23
BATCH00279,05-10-2020,Arabica,Sea,South America,491.7638587,400,Big Bag,12.65520794,7,150.05,114.04,226.04,93.5,Mombasa,Guatemala,Sweden,65716.37,19.84
BATCH00280,06-10-2020,Excelsa,Sea,Asia,152.2669165,3096.83,Small Crate,2.924141535,12,219.88,87.06,408.48,135.6,Hambantota,Cameroon,Qatar,646882.98,16.85
BATCH00281,07-10-2020,Liberica,Air,South America,433.6154034,920.15,Big Bag,12.40301771,1,147.43,123.69,121.84,77.9,Tema,Brazil,Canada,200766.65,12.75
BATCH00282,08-10-2020,Liberica,Air,Africa,401.3515584,1184.73,Small Crate,8.439831344,1,200.38,52.69,157.7,42.2,Mombasa,Honduras,Pakistan,137639.2,14.75
BATCH00283,09-10-2020,Arabica,Air,Africa,393.1406741,400,Small Bag,11.43281267,2,114.56,132.48,349.83,71.2,Mumbai,Uganda,Spain,63795.93,23.87
BATCH00284,10-10-2020,Excelsa,Air,Africa,452.2446838,3378.08,Large Crate,10.70411049,2,243.33,160.45,475.7,45.1,Tema,Colombia,South Korea,338978.14,21.32
BATCH00285,11-10-2020,Robusta,Road,South America,208.0642324,796.99,Small Crate,3.112672431,6,152.13,56.07,241.64,69.3,Mumbai,Tanzania,Egypt,91357.89,19.41
BATCH00286,12-10-2020,Liberica,Road,Africa,365.120801,1199.79,Big Bag,8.532191047,6,242.49,163.5,400.11,121.2,Mumbai,Cameroon,UAE,341925.69,53.55
BATCH00287,13-10-2020,Excelsa,Road,South America,412.0694893,3175.77,Small Bag,13.01584729,6,284.47,57.72,498.44,48.9,Tema,Brazil,Netherlands,161169.84,4.07
BATCH00288,14-10-2020,Arabica,Air,Africa,276.6043964,1174.59,Large Crate,6.481743552,4,103.49,85.89,325.43,61.4,Mombasa,Cameroon,South Africa,138824.05,13.26
